Timestamp,Bit Error Rate,Pulse Duration,Rise Time,Fall Time,Jitter,Amplitude,Signal Strength,Phase,Polarization,SNR,C/N,Anomaly
24,4.721281196205732e-06,44.29130543624402,9.737310626004769,9.452256356478019,0.0550757088030732,0.7898891060346408,-43.34355210003331,2.8169300201120295,1,10.80494263524136,15.505047850842852,0
25,8.405885469915035e-06,50.97257995049953,11.250032069712855,8.676368961830475,0.04946561672024937,0.9363333091909023,-52.88835009459969,2.6874473600943976,0,61.57597057072194,58.83641465707553,0
26,2.533954302629189e-05,49.84731598812001,9.883122823758905,11.445133142959147,-0.05408302552757891,0.9967930723665706,-50.61416697066548,-2.113326074883449,0,24.991665974700012,9.535348957960492,0
27,5.676844256594788e-06,56.53755000867696,9.672679991415382,11.104593795088718,0.0560321750612524,1.2272000581017795,-53.76817025729243,1.0276126273944595,0,52.9252989150061,12.70405236505065,0
28,3.849599587909111e-06,52.17557342997575,8.780919058366417,11.196392524318103,-0.0648524746889627,1.2443932048661366,-55.71250246487739,-1.667488675220573,0,17.9842547768515,18.653495577361902,0
29,8.054018866832414e-06,50.55120423812903,9.37066211784491,9.432489468876,0.12652347382512763,0.7035991628305076,-55.29112483960702,-0.2794246299309502,0,38.9503443851876,24.169083632935504,0
30,9.83202995258148e-06,43.35859098922186,9.692588020634835,9.458706931088733,0.042244640341336515,1.2305596909341414,-60.133437243161154,-1.4606263006587348,0,4.997891098463529,25.191350961757298,0
31,4.257373040262664e-06,47.53527890156548,9.752115909720322,8.164136593186123,0.04743878507941359,1.0053743754452795,-35.06465579766255,0.23726540838522814,1,10.975624356705806,9.761185464908356,0
32,1.072472449135088e-05,51.2718708715854,9.32955657596582,10.77517655881514,-0.07448096010193712,0.9159724580490971,-67.20210426559285,1.6916621743212694,0,27.134436687213096,28.769500037252634,0
33,4.6478066807592755e-06,55.59324561905523,9.087898174744884,9.637856434349361,-0.18072760913701114,1.0827303974212512,-46.346312561183375,0.1786920955897573,1,16.719661149164008,29.279591858592447,0
34,4.800992148771697e-06,48.95452100710727,9.763299952282825,9.811373298361197,0.0519664060262959,0.8560347456924234,-51.830682298469945,-0.17668014278168398,1,20.219039240520136,15.467614982423054,0
35,3.5104023924371555e-06,52.149573013743705,9.689341631935841,8.836471796856733,0.03897210548681823,0.808451982458868,-45.894165774063474,2.8851447275248017,1,22.96953772823484,30.58201416154516,0
36,4.9937047347806295e-06,50.939004014888525,10.323113522030674,9.907198606253333,0.0720995897090823,0.709880721085824,-36.587902068485384,0.33430593048580315,0,13.463224311143497,40.56438943992201,0
37,9.443827404405857e-06,52.025040273938004,11.140081443706617,9.345716057081766,0.02324303938173762,1.2249757720637762,-46.76492997773186,1.1644752731376657,0,15.548818590946107,21.897217761872167,0
38,1.0077631433722209e-05,47.89773565893443,11.345361650308739,9.973584589111981,0.0974406536382575,1.0650985585828765,-49.321215908592706,0.3590540717153816,0,15.453320745613743,28.352515501605957,0
39,4.538368001832332e-06,51.2321229471107,9.62108507057827,8.606941712003758,0.13287278016700724,1.1525955627102262,-36.76072714494177,2.797509686624174,1,14.78076755723182,14.86717204427186,0
40,5.732274268578109e-06,43.13931937963356,8.677009491123115,8.80881674205974,-0.0019406638699040043,1.002853081852556,-46.92388430375922,-0.5198062819347982,0,17.604974927857462,17.029126118948238,0
41,6.365285392549307e-06,54.649673219476334,11.166215352578988,8.500334245540238,-0.11636835362283807,0.8436349846696849,-45.764823837038115,-2.9902541539940364,1,15.95234437983231,14.982525759924737,0
42,2.7746617198399234e-06,48.36223104662069,8.082514451860257,11.450596273796034,0.14819441288983676,0.6939649072352887,-47.657227673570034,1.494976635424023,0,31.50527568277619,29.9573233213591,0
43,4.572688768748039e-06,50.928917357020254,8.502395675145632,10.37636409175125,0.03148153385430478,0.9939391279667678,-64.89914366459291,0.8974032218019898,0,17.36777300683451,19.3991098537532,0
44,4.766744102613921e-06,49.15361165153384,9.561548830058754,10.357796511644484,0.24538660598316409,0.9847970153403524,-42.76900296802765,2.798268223402344,1,18.2191897263138,26.860169563758973,0
45,6.75050377831472e-06,61.72385434082052,10.201445334198793,9.143984884107237,-0.03378927805674859,0.859928025474828,-38.98062474385785,0.17603916423986465,0,28.641496205238585,28.93798279028736,0
46,6.241492239252452e-06,55.179401566926835,8.201044449322826,10.113727269100968,-0.026203354477272095,1.392849997140753,-45.89889728994661,1.4411140408377143,0,30.8669973130136,13.399352322195433,0
47,7.11603830653086e-06,54.56717065004882,10.014689523217866,11.023829313891818,-0.06811211657445991,1.4231073617713617,-51.60668188731346,2.4096154397711445,1,8.939765053507635,5.413958205345383,0
48,6.533395009559114e-06,51.39256112244158,9.188964349596988,11.191609529874937,-0.06833704355202697,0.7493880289726915,-44.82510239141263,-2.059021975357087,1,6.523381867515753,7.620898531606861,0
49,1.1013635595137437e-05,47.94896458025155,10.36564204576511,12.617559091395146,0.0447556658324208,0.9555236208465032,-59.90556899613721,1.4666936092788463,0,11.4830348612411,16.189582817600026,0
50,4.004748810190152e-06,48.82373482815265,8.901187624531856,10.06483187898552,0.0810665097586639,0.961425738822609,-67.34491607673468,-0.497158401588222,0,26.325341033518054,13.689142426559739,0
51,1.0963454102792244e-05,49.373832735125035,9.29586078961592,10.273671926887966,-0.1503797711745751,1.1594916183977142,-66.27697909327209,-1.4044944472770597,1,11.840005777253277,7.49728099939503,0
52,1.052569438587822e-05,62.63228214121614,10.424288946950238,9.70214023798011,0.0568343563166242,0.7496682199144841,-36.018731055952586,-0.8856679204590443,0,31.24751859363838,36.80452932026488,0
53,1.0865700571184779e-05,49.7397167267543,10.941488687601408,9.892670990367208,-0.02522834735501365,1.006455879251536,-51.18089293254129,-1.464749805420803,1,17.396988414021394,15.085303325671903,0
54,7.888304287671825e-06,44.06287244150622,9.709486117217347,8.70686795502309,-0.010263162528177348,1.0030791245648272,-52.22474561555145,0.4950827991809681,1,12.506317644892988,11.564665936371759,0
55,5.904343111552543e-06,45.71417314383822,11.748082731480771,9.985993664179103,-0.010419182795808273,0.6924892785421435,-54.18369856402205,-1.0644129225139514,0,13.395322055929714,12.3605167784415,0
56,3.404248859949324e-06,46.53711448814252,9.761352913754509,11.211275455773992,-0.12356288067120305,1.2070168723910188,-58.028523901084284,0.4247781122774228,0,50.69407641352366,6.967008150987538,0
57,3.5212749526652443e-06,48.66497396036701,10.721748027405312,9.535556370467157,-0.08285894821820122,1.0614669250003181,-70.5545853242445,-1.7105010494554422,1,30.678299879843497,10.344952209964092,0
58,7.440184716331937e-06,55.27826687496982,10.013106954135786,10.658817853231273,-0.004029757817852127,0.7803995540698535,-48.374054185483544,0.08568410964979867,0,23.208187549271106,24.013738066016696,0
59,4.800266700165214e-06,46.830730884787485,10.41291992489014,7.66719420480762,-0.11903448982910488,0.9550389859373681,-39.9622857907282,-2.50457440842898,1,21.99656914916962,21.04143307228741,0
60,2.148272936653468e-06,40.114496996187626,9.851601946608634,10.586422422486491,0.005593940618654583,0.8474434611639535,-46.77033061285924,0.3479066948694536,0,20.460273617276457,35.78077153232903,0
61,1.3775614602993974e-05,57.38777421749349,9.34911392844138,10.233191374303468,0.0046249992476966265,1.4099801056839216,-57.183383115051775,-1.234173031855112,0,20.768923878758965,13.355444887524,0
62,1.4177320076006086e-05,46.86116864921408,9.864495888354726,9.402961280934612,0.02034609136300811,0.9298691665583623,-40.891173558743425,-0.9528642189975254,1,16.809388667586393,10.31074148238262,0
63,6.50501615310176e-06,48.45465953750709,9.417057189925641,11.220597753949589,-0.06840025117100282,0.6596171584923556,-49.55439869375088,-1.1395420387983202,0,5.9821324381997965,15.40739231902797,0
64,4.4857726480189255e-06,59.391973133565415,12.152753206969251,9.820220791487351,-0.051558992754184185,0.7604730142932773,-50.353078741190465,-0.032219521633322756,0,26.347006701929043,23.009109376158797,0
65,7.495726401262075e-06,46.24287384883053,10.184457888754375,9.873756571700635,0.04448475362998818,1.237594173798363,-62.74191712598754,-2.8912759129697028,1,7.977978245191324,37.839740857372185,0
66,5.25280171292031e-06,49.152165146372745,10.201022693287067,9.477407743524736,-0.07821077793725188,1.1563150810093388,-50.87536163846421,-0.05657495862932693,0,21.952596042189363,35.10761014367739,0
67,6.059576262784166e-06,41.503459880801756,9.60737526615006,10.253893155583572,0.3146803633463777,0.9720498931666683,-61.17812663583888,-2.918333449146195,0,22.803124614424743,31.563747081957402,0
68,7.239559727143796e-06,51.37929928103375,10.16529172175185,10.18976569905896,0.18112062493496134,1.1802764813930031,-58.3456089549377,0.06781770566449152,1,16.034781602221237,38.884559598065955,0
69,3.7036593196369914e-06,53.2215567018124,10.480906896658635,11.046927317097227,-0.09883914702981526,1.281531872118471,-47.07931796086274,-2.1964322850991707,1,11.008515523325295,22.354480112819168,0
70,7.721556864917444e-06,43.89640306502514,9.221782782028804,9.744091255966541,0.12810901183991136,0.7322229496214268,-51.233382186886445,-2.656769305318088,1,8.516171517409608,26.861517536860067,0
71,7.145327093463038e-06,48.2396918825205,9.154354483586582,11.151790719479768,0.020354142594604205,1.0726766287628626,-45.55207919321006,-3.1303649743010866,0,11.64460682920363,27.263783055038584,0
72,4.5718395222996676e-06,45.543049600632095,8.34103339402036,10.33401641613675,0.010649370815055015,0.9052093986138331,-42.214091869315745,0.9872540272787385,0,21.189968448491705,10.864167260050035,0
73,4.715450707902016e-06,45.44693169878043,8.448669278480496,10.967747496901884,-0.07976542859325747,1.0776197261294327,-49.47366468688415,2.452123588045211,1,28.29810648782,43.19984787557082,0
74,5.417263036337407e-06,43.298516119225624,11.450877966781533,8.391597283757646,0.16079216507805372,0.7868138126077169,-49.31488782240152,-0.8528562393039487,0,15.941028702670376,20.831533187625723,0
75,5.0719622574929966e-06,53.12226181090101,9.27072489220927,11.788718431195736,-0.0028872115149549704,0.9947824126791174,-51.35498942673021,3.1284149690925993,1,18.258224734882237,9.61568064470257,0
76,1.2598651836773812e-05,54.63007637619887,10.031039001577003,10.89825411028967,-0.026256373336828127,1.3499698823715738,-55.397131753531724,-1.4768248031713584,0,17.62133957380985,6.365545988818686,0
77,7.593114150480847e-06,51.06796305469441,9.572711778529188,9.599078493543285,0.07024740998272846,1.2367757094556304,-49.520622095626614,-2.567751559455571,1,17.344855592901872,7.932795748002687,0
78,5.891309178338383e-06,38.186600070202275,11.730499298357591,10.49697963918209,-0.1494920378125403,1.022211108145354,-30.87652561417968,-2.245920546030828,1,22.534962025021557,51.1845787202821,0
79,1.62409317176648e-05,52.75753765587353,9.880431548765504,9.277335502413797,-0.10200894003524097,1.1073616050154655,-59.810679628974896,1.8699941719844455,1,10.537579740203784,32.22909147777869,0
80,9.992043870266183e-06,40.3066394045312,9.862274231382159,8.090862752224973,-0.11072274896942876,0.9168059788016878,-62.19310520823039,0.3696730242441735,0,22.61209636416199,15.977578606535197,0
81,7.0200397558022436e-06,52.61951977689706,9.82431660151151,11.233776510385965,0.0950757683848609,0.7612538465679702,-44.21495294921719,3.104419963745192,0,23.007894544845815,8.112985048336203,0
82,6.292668043842869e-06,55.89770381997452,10.146842017118374,8.489716679059075,0.006237074435836376,0.7511540988490568,-68.94684456460837,2.519509517626674,0,7.607225357358951,36.272678521726334,0
83,5.795801243481851e-06,49.44856175493134,10.29548648495666,11.221521273582608,-0.14307093412570349,0.9994949538766263,-38.838236914413514,0.9152583179756046,0,64.58519408876803,12.059460076075798,0
84,5.24841812447579e-06,60.45344967050276,11.74117746298219,10.195566040378774,-0.12864996646316426,1.050515534366843,-48.84863570651707,-0.583210047069461,0,15.163905486748822,61.71177058718637,0
85,1.177905997944289e-05,50.308822717666374,9.042221309371842,11.042425744296255,0.13742784900198646,1.1155203675764143,-51.383511099373635,-2.759349755090181,0,14.17566156123782,18.42370443458971,0
86,1.2113203054701082e-05,50.591996156987285,9.606274578950943,7.430122167813454,-0.10094134249472093,1.0513212220586,-45.63594207488085,0.2080693856168936,1,16.065596906152397,13.502658432583543,0
87,5.649318516018662e-06,47.83678872494721,8.825891487158918,9.760103432733406,0.01206949919194812,1.2149026334302495,-47.497455876126324,0.6968587869152247,0,18.92314729319788,11.06594019395333,0
88,2.3901029737148826e-06,50.00549632099319,9.627472960449017,10.875138852513777,0.030636871688148038,1.2024250977275166,-45.309366544628595,-1.0394243075867373,0,11.847318711119614,22.985321025640808,0
89,7.85328072085266e-06,50.28424577088465,9.448359621986237,10.205172401581574,0.13018565121388412,1.151289440729854,-44.893650112656175,2.6102442503230234,1,16.868337686194526,21.54675224258188,0
90,2.4569612744860943e-06,52.13297392312347,10.085152974389196,9.243733353349334,0.24278814303011928,0.8164387880743715,-46.99940987068147,1.057634706929644,1,26.392997454631235,18.968751461541725,0
91,4.869416945455495e-06,49.133467842654234,9.916870430607892,11.195898207998136,0.011111242324569719,0.564061123126446,-47.92913548907798,2.770415233850991,1,17.67646509707438,16.56280257581478,0
92,7.87230970789557e-06,47.65803141227816,10.236779634394017,10.09401583323006,0.010048117077045966,0.9680663433182269,-42.5228529467322,0.35954087289528003,0,13.963489028919303,36.667013814579015,0
93,3.0216963532599057e-06,51.2629876355051,8.530589419768434,9.021149341650737,-0.009598475361795577,1.1779164186678641,-58.102471711640575,-1.343476086048559,1,17.75213256844986,12.791650603529543,0
94,6.132036771616035e-06,50.01374149903311,9.411822485690791,10.291884099893975,0.09754654528572812,1.1473326425335517,-49.422309330554086,0.8790020344711698,0,12.306459745394381,27.707474884155296,0
95,3.499418854048466e-06,50.954920586280636,7.532422690419194,9.593740255539458,0.059726747147573804,0.6386959642234915,-38.551075330738456,-1.2175792410987631,1,6.959685971163838,39.57705877691521,0
96,1.1925791113797937e-05,53.81962300955087,10.753722101935908,9.884876089207175,-0.12440347752873843,1.06512820681296,-55.198018803216755,-1.1663724552367067,0,15.257499947804758,18.10016089420265,0
97,4.561391023133328e-06,47.728978048320876,9.837393244217457,10.667485506588037,-0.029822377875459972,0.9752281042596617,-56.27143280625834,2.9867577518987076,1,16.05774513646321,11.529397826769808,0
98,2.067130904963164e-05,52.795253925246854,9.56402555208131,10.563114553539009,-0.10466808569704159,1.0286488371607894,-62.741973846425424,-0.09011534643878072,0,26.146436264001153,31.192479481455425,0
99,6.860006652758945e-06,49.13435599224031,10.744872322051423,11.17757841603556,-0.01392457281995279,0.7663591931487376,-34.95961922386668,-2.9059691031551287,0,14.371222441208186,15.140251186882791,0
100,1.2227949209815983e-05,55.77598324346238,10.469366261251945,12.118996601131803,-0.05528244297583157,1.0788394899836589,-43.785643216065424,-2.379195489863088,0,40.13098626546911,7.9031290504828196,0
101,4.702156723245387e-06,55.87450694396742,10.411306311552568,10.821210450495583,0.022852861306893707,1.018529215179607,-49.52393006560698,-0.9134555470227812,0,14.665899509522776,14.015154277613567,0
102,3.8309136009097805e-06,54.74883964836014,10.587531495512184,9.1897472672319,-0.10690346551467896,1.0400650248236383,-39.026284212431165,-1.7723127220557215,1,40.349070766120086,32.812232042313774,0
103,8.41552493944763e-06,44.69006828986086,10.538795114390526,10.431189988666231,0.016949361061120022,0.8082293301941416,-55.837271061285726,2.484908313766347,0,18.31704380200002,23.620180339696233,0
104,7.45103926488354e-06,49.91153214773704,9.238488869359504,9.94114128018679,-0.04000167910574228,1.0109409252970794,-47.6785246064081,-1.2142487197693523,0,24.33726539667155,9.866980101001088,0
105,1.7205461285566563e-05,47.432022680809695,9.892275073991206,10.161712871930893,0.0038216383109694616,1.3229686173600024,-67.98158144450436,-0.24151598042565725,1,9.800209572217028,17.143398065726515,0
106,3.623467078717754e-06,56.716430773475054,9.7366601509528,9.617406985810844,0.022540748175115446,0.9414709144053373,-32.84205164333386,-1.5290923520725261,0,10.73000791192487,22.0635958494241,0
107,6.821415541088399e-06,55.714880640277215,9.354336848768872,9.611003552700886,-0.018652310395170717,1.1854884981302813,-61.678909694136316,1.0490067680932151,0,17.067336893633932,20.180929787633534,0
108,6.4189991864998164e-06,50.4027039453285,10.666454055379367,9.821972164112262,0.10157179613887089,0.8493211301182095,-61.51038941144249,1.9483539468791946,1,13.71619862081153,32.10939042154962,0
109,9.670550309557744e-06,55.073887081924596,11.235652481231625,10.908131499306144,0.02163601781468158,1.0260037676183795,-56.81961969238296,-1.362308112987172,0,22.46766276777396,30.22214975054473,0
110,1.0263130178659622e-05,54.415650476694694,8.492721053338556,9.187215325787554,0.32805145234215627,0.980741009191075,-59.163022001356964,1.3237553879159885,1,9.785775802304357,18.543618608499173,0
111,4.432817915096472e-06,58.37493640286439,11.652941244328721,8.707125295699845,0.04531917712257883,1.1908724247007338,-30.732970944261133,-2.701750680044804,1,9.69792532300312,14.260514778588293,0
112,5.397549537204484e-06,48.669999489206816,10.356131866240872,10.221732933576137,-0.22555078014720925,0.7900466257845695,-44.164281078039885,1.258197461889579,1,13.288618962812768,26.449260501800257,0
113,5.435377016119557e-06,58.56949391418788,8.725355313677186,10.512907762546535,0.2054517863442183,0.5660019300415695,-51.920605249920534,2.7134747421065697,1,12.13125748828654,21.624118403956153,0
114,5.479471264597503e-06,50.89167701326016,10.717392719106362,10.385229983388037,0.060955761784137336,1.6290762461429442,-64.75300995839912,0.8140064527636577,0,15.472586771521266,6.67962561815763,0
115,4.928622137311029e-06,50.00635780350796,9.889130296522879,9.652935695046425,-0.05391797807278969,0.914798079769629,-53.05726284348508,1.4249140248484133,1,22.89900767065067,17.479018430651273,0
116,4.059488763346292e-06,54.06290928675645,9.737049750560287,8.303009470029407,-0.004321630050819702,0.8046205587419168,-51.82803694613367,2.653092018189822,1,16.199739436583933,41.91095562160189,0
117,1.203389813511959e-05,54.32675598007482,10.600300372865489,8.534071775531311,0.07010061521893628,1.2447671503127646,-54.490551155265315,-1.772902177326865,1,17.076187388076907,33.17999548568422,0
118,7.622764691041606e-06,56.94884945148068,9.048874702024241,9.189724700797058,0.12104615065918614,1.1457013310566304,-51.22179048248576,-0.21417887962428317,1,19.438703766323997,35.6363395065841,0
119,3.402896390035843e-06,57.38555488021725,10.503470121815365,6.958980933168739,0.011291792291820113,0.626099637628649,-58.84630812883222,-1.431892183778996,1,9.53187699267165,28.61050586393589,0
120,0.021475264526436316,52.04444045036934,10.489857769611907,10.452478168164898,0.054450610380595316,0.9973449340911128,3.055152975057316,-2.4812303931704127,1,4.465296442307795,6.60112189420308,1
121,1.6761224482374984e-05,49.39741127781998,9.859520098160374,9.689011233897155,-0.10983118967718551,0.6353591134771424,-56.23071063317895,-1.2827838742828717,0,17.570651078388003,12.602643559858809,0
122,7.384657244358219e-06,44.594852494931764,8.168184017049638,10.510524858445068,0.0002836158364046155,1.028827683034199,-67.08936186262865,1.7513465488983266,0,40.05279481066308,17.147354874225204,0
123,2.029959664215303e-05,46.26925370156735,12.110401527381368,9.468452705377352,0.009329158781640423,0.9257837754352856,-51.42675357861625,2.4791755262653234,0,20.503158912532808,26.808382624832745,0
124,3.6680049909138193e-06,48.80220400534623,9.343753151468219,11.29335877350282,-0.13899184046194477,1.20288228863926,-51.825521033096706,-2.5224270514808227,1,10.71479634560295,11.97649245246574,0
125,4.589810881627863e-06,49.71312975996541,10.96828918316615,9.885288133460202,0.15859157773884253,0.8670769283997701,-51.37881331445312,-0.9576836230616403,0,30.859592611821054,14.015135474077987,0
126,6.158828777572685e-06,47.151279170266946,12.011635880171102,10.546496814249593,0.0278557295426772,1.0232068145393092,-68.59237410417445,-0.7357248137461596,1,5.721020401939017,14.76919158516234,0
127,3.450892646994742e-06,51.90550992485061,9.660598945311696,9.298516114811793,-0.09242162447749008,0.9786745584853653,-68.03725644748639,-0.6657733165397883,1,22.27071853840548,28.47091894837816,0
128,7.360452520955904e-06,47.02479464856662,10.930971322777456,11.254223848233778,-0.033791051743476824,0.9976825693966728,-48.901954771061966,1.4831741685387625,1,16.896778367340044,20.1261546381116,0
129,7.608877316284873e-06,40.26641890146664,10.574336157448172,8.2760556875019,-0.0442847337013556,0.7962985086115155,-44.06843606118542,2.3978527384527677,1,35.90622655384505,37.82817287139292,0
130,4.5956922949992305e-06,42.43734358382036,11.15070478836683,8.568875639421538,-0.043610593934129915,0.949921296826694,-38.784186719947236,0.3505670263444216,1,24.636839718834107,14.936894161907448,0
131,4.103275410661619e-06,43.52262744867387,10.867412239854973,9.881349899193562,0.27664375021736626,1.0774222469256973,-65.79186639577621,-0.3717672419124347,0,19.924564466122458,16.793319102091466,0
132,8.551267902404557e-06,53.95020430159741,10.703251531735312,13.101805057657039,-0.07724778673986384,0.9210735209757911,-33.5573439269738,1.4830579166365974,1,34.51702164157368,22.169249626068204,0
133,1.7942883058761743e-05,58.39814464937635,8.869041264025554,10.070364154756529,-0.023895124010192045,0.9599997512371345,-47.99468652366725,2.7203239436835087,1,15.854280819875365,12.738859419382184,0
134,2.8084388739795114e-06,46.33043672230103,10.713506385622765,9.321523081799054,-0.1132676224341167,1.2227440794661208,-56.49928997421071,1.849461322592452,1,14.722102060009036,21.677729777026077,0
135,6.154369001878139e-06,44.638303348299736,7.915151811930265,10.72616738888694,-0.0992491434825748,1.0968385278932313,-60.93146482895885,-1.5410246026300074,1,6.829441626128726,29.453343724894076,0
136,9.932961930181111e-06,43.68084587042792,9.649648505711415,10.794074699894118,0.05001242624799404,1.1904691962593776,-50.12110213706279,-0.11609457196199502,0,23.582249724851312,11.270436728780515,0
137,6.303497425619386e-06,51.7152818594306,11.144599062827385,8.560866979798615,-0.011644660054084311,1.0009471662333536,-39.06468021478449,2.263851407250881,0,6.779609239025343,14.074047243020615,0
138,3.3059331673693124e-06,46.169125671264794,10.303424421006834,10.613809439996611,0.07974838567212904,1.0671599446993494,-42.47271382996084,-2.7969960046539706,0,18.30333800779568,11.341027527243577,0
139,7.793853322214028e-06,43.245080745187224,8.417387989024624,10.20104319165409,0.07033032626265628,1.0744011392758654,-59.50921712900377,2.055964312940355,1,28.280032559727932,18.374730390804316,0
140,3.929686811788456e-06,51.49398679474115,10.24919661955436,10.635577629124956,-0.06088660366958509,1.3737676326795099,-38.936557855058865,2.3994582580462245,1,26.236981385553097,15.907057048556549,0
141,1.805179962355713e-05,52.94098610986836,11.272945057486933,9.537976581765626,0.07614471905244012,0.9965568360925501,-57.63007124370408,-2.071482341784252,1,8.14494337097324,24.01326390733683,0
142,3.2273723772635995e-06,46.564952800959844,9.184508992291224,9.175264110438887,-0.06407464460125875,0.7711135828800982,-47.47453526441219,0.6202056335127799,1,20.381738047104445,14.967489997028194,0
143,6.4072096998778e-06,44.95154686295369,9.183472840649442,9.955711404222457,-0.020049031791619928,0.9801354555273906,-68.25873380687808,-1.031592916742551,1,12.208833190004228,13.064058168901928,0
144,6.67480880566898e-06,41.638751701015906,9.495819738614747,8.090668882516837,0.1382989964326544,1.2136896742714658,-62.95227304443436,-2.006181377102261,1,36.47650111267961,16.34477059207449,0
145,5.219854911728285e-06,50.001198116520634,9.290718028017423,10.454196649740272,0.014639917072475138,0.9273344209082408,-51.579287616020515,-0.8162464154512614,1,5.203226249373342,14.205439513437538,0
146,1.1874178966572956e-05,44.39942935461617,7.840347649693482,11.18822870483335,0.10895764781442084,0.9058957644625805,-49.77402148868732,0.4437851082309159,0,23.39194977086566,26.27244525538407,0
147,1.1572169399082285e-05,49.80065588198975,9.907416344795529,11.462496005172799,-0.01063959611596093,0.9454790316453217,-65.28082577267494,2.1003320821552505,1,9.545056293167072,12.495150932394465,0
