Bit Error Rate,Pulse Duration,Rise Time,Fall Time,Jitter,Amplitude,Signal Strength,Phase,Polarization,SNR,C/N,anomaly_pred,anomaly
6.379922351625752e-06,56.31018110410083,9.778487969443866,10.12269813955152,-0.0124465847674578,1.2535677916467194,-59.64396381514205,1.0377352495393453,1,40.939083062842926,14.3784656086331,0,0
4.540151317411296e-06,56.68130017703518,9.796609784465147,10.01527444368038,-0.041840565079523,0.5578141963651422,-64.70004803382749,0.710004837503682,1,20.840793560541677,16.76446730903952,0,0
9.066821089627268e-06,45.71852497978678,10.412648213179784,10.344033371568552,0.0833083250948774,0.6790818464575041,-36.04424814478215,1.4716366761145503,0,27.88196385538084,23.41922417301833,0,0
1.774328866224609e-05,52.176452524388985,10.828462201047456,8.941769750769579,-0.1197465492357545,0.7960424048488502,-65.65513193915662,-1.084753293107815,1,26.75221872542299,8.101464032022701,0,0
3.658223039487808e-06,43.44818163512797,10.760532823284487,7.555605434724068,-0.0826266603386741,1.1071502421493695,-75.93623193087517,1.315021257114389,1,8.05234145160666,15.462617423493157,0,0
2.6236915801144065e-06,52.56036525397529,9.957302460952649,8.697934839315419,-0.0358888830862568,1.184478074283812,-44.5665099233708,0.2925554550288156,0,17.134562936950136,23.480283471783636,0,0
5.730411941052453e-06,53.46648058542831,10.490928466305972,10.319102041504104,0.0150039666189317,0.9599840983246176,-50.52175123280676,-2.152489147950267,1,10.099011655525295,22.915042404025616,0,0
5.756557357454116e-06,45.57142619113313,8.627109652761593,12.153851908030262,-0.1113150597613974,0.8701814845562437,-49.42359606611364,-1.958902519963818,1,25.341542991567493,12.759380417898988,0,0
3.464445060264211e-06,50.00848025913293,8.812841228027974,8.785730754533118,-0.0452891829120315,1.0083441486680236,-34.40844862215808,-0.0750066664328192,0,10.949999400085872,17.505068065567936,0,0
2.332704011886496e-06,56.37944339608297,10.95669799288637,9.71552108742588,0.1919473093514262,0.6546142198781213,-41.4541663113709,2.258147991543884,1,28.189568145035416,14.233395933207456,0,0
4.721281196205732e-06,44.29130543624402,9.737310626004769,9.45225635647802,0.0550757088030732,0.7898891060346408,-43.34355210003331,2.816930020112029,1,10.80494263524136,15.505047850842852,0,0
8.405885469915035e-06,50.97257995049953,11.250032069712857,8.676368961830475,0.0494656167202493,0.9363333091909024,-52.88835009459969,2.6874473600943976,0,61.57597057072194,58.83641465707553,0,0
2.533954302629189e-05,49.84731598812001,9.883122823758905,11.445133142959149,-0.0540830255275789,0.9967930723665706,-50.61416697066548,-2.113326074883449,0,24.99166597470001,9.535348957960492,0,0
5.676844256594788e-06,56.53755000867696,9.672679991415382,11.104593795088718,0.0560321750612524,1.2272000581017797,-53.76817025729243,1.0276126273944597,0,52.9252989150061,12.70405236505065,0,0
3.849599587909111e-06,52.17557342997575,8.780919058366417,11.196392524318105,-0.0648524746889627,1.2443932048661366,-55.71250246487739,-1.667488675220573,0,17.9842547768515,18.653495577361905,0,0
8.054018866832414e-06,50.55120423812903,9.37066211784491,9.432489468876,0.1265234738251276,0.7035991628305076,-55.29112483960702,-0.2794246299309502,0,38.9503443851876,24.169083632935504,0,0
9.83202995258148e-06,43.35859098922186,9.692588020634837,9.458706931088733,0.0422446403413365,1.2305596909341414,-60.133437243161154,-1.4606263006587348,0,4.997891098463529,25.191350961757298,0,0
4.257373040262664e-06,47.53527890156548,9.752115909720322,8.164136593186123,0.0474387850794135,1.0053743754452795,-35.06465579766255,0.2372654083852281,1,10.975624356705806,9.761185464908356,0,0
1.072472449135088e-05,51.2718708715854,9.32955657596582,10.77517655881514,-0.0744809601019371,0.9159724580490972,-67.20210426559285,1.6916621743212694,0,27.134436687213096,28.769500037252637,0,0
4.647806680759276e-06,55.59324561905523,9.087898174744884,9.63785643434936,-0.1807276091370111,1.0827303974212512,-46.346312561183375,0.1786920955897573,1,16.719661149164008,29.279591858592447,0,0
4.800992148771697e-06,48.95452100710727,9.763299952282823,9.811373298361197,0.0519664060262959,0.8560347456924234,-51.830682298469945,-0.1766801427816839,1,20.219039240520136,15.467614982423054,0,0
3.5104023924371555e-06,52.149573013743705,9.68934163193584,8.836471796856733,0.0389721054868182,0.808451982458868,-45.894165774063474,2.8851447275248017,1,22.96953772823484,30.58201416154516,0,0
4.9937047347806295e-06,50.939004014888525,10.323113522030674,9.907198606253331,0.0720995897090823,0.709880721085824,-36.58790206848538,0.3343059304858031,0,13.463224311143495,40.56438943992201,0,0
9.443827404405857e-06,52.025040273938,11.140081443706617,9.345716057081766,0.0232430393817376,1.2249757720637762,-46.76492997773186,1.1644752731376655,0,15.548818590946109,21.897217761872167,0,0
1.0077631433722207e-05,47.89773565893443,11.34536165030874,9.97358458911198,0.0974406536382575,1.0650985585828765,-49.32121590859271,0.3590540717153816,0,15.453320745613745,28.35251550160596,0,0
4.538368001832332e-06,51.2321229471107,9.62108507057827,8.606941712003758,0.1328727801670072,1.1525955627102262,-36.76072714494177,2.797509686624174,1,14.78076755723182,14.86717204427186,0,0
5.732274268578109e-06,43.13931937963356,8.677009491123115,8.80881674205974,-0.001940663869904,1.002853081852556,-46.92388430375922,-0.5198062819347982,0,17.604974927857462,17.029126118948238,0,0
6.365285392549307e-06,54.649673219476334,11.166215352578988,8.500334245540238,-0.116368353622838,0.8436349846696849,-45.76482383703812,-2.9902541539940364,1,15.95234437983231,14.982525759924735,0,0
2.7746617198399234e-06,48.36223104662069,8.082514451860257,11.450596273796034,0.1481944128898367,0.6939649072352887,-47.657227673570034,1.494976635424023,0,31.50527568277619,29.9573233213591,0,0
4.572688768748039e-06,50.928917357020254,8.502395675145632,10.37636409175125,0.0314815338543047,0.9939391279667678,-64.89914366459291,0.8974032218019898,0,17.36777300683451,19.3991098537532,0,0
4.766744102613921e-06,49.15361165153384,9.561548830058754,10.357796511644484,0.245386605983164,0.9847970153403524,-42.76900296802765,2.798268223402344,1,18.2191897263138,26.860169563758973,0,0
6.75050377831472e-06,61.72385434082052,10.201445334198793,9.143984884107237,-0.0337892780567485,0.859928025474828,-38.98062474385785,0.1760391642398646,0,28.641496205238585,28.93798279028736,0,0
6.241492239252452e-06,55.17940156692684,8.201044449322826,10.113727269100968,-0.026203354477272,1.392849997140753,-45.89889728994661,1.4411140408377143,0,30.8669973130136,13.399352322195432,0,0
7.11603830653086e-06,54.56717065004882,10.014689523217866,11.023829313891818,-0.0681121165744599,1.4231073617713617,-51.60668188731346,2.4096154397711445,1,8.939765053507635,5.413958205345383,0,0
6.533395009559114e-06,51.39256112244158,9.188964349596988,11.191609529874937,-0.0683370435520269,0.7493880289726915,-44.82510239141263,-2.059021975357087,1,6.523381867515753,7.620898531606861,0,0
1.1013635595137436e-05,47.94896458025155,10.36564204576511,12.617559091395146,0.0447556658324208,0.9555236208465032,-59.90556899613721,1.4666936092788465,0,11.4830348612411,16.189582817600026,0,0
4.004748810190152e-06,48.82373482815265,8.901187624531856,10.06483187898552,0.0810665097586639,0.961425738822609,-67.34491607673468,-0.497158401588222,0,26.32534103351805,13.68914242655974,0,0
1.0963454102792244e-05,49.37383273512504,9.29586078961592,10.273671926887966,-0.1503797711745751,1.1594916183977142,-66.27697909327209,-1.4044944472770595,1,11.840005777253277,7.49728099939503,0,0
1.052569438587822e-05,62.63228214121614,10.424288946950238,9.70214023798011,0.0568343563166242,0.7496682199144841,-36.018731055952586,-0.8856679204590443,0,31.24751859363838,36.80452932026488,0,0
1.086570057118478e-05,49.7397167267543,10.941488687601408,9.892670990367208,-0.0252283473550136,1.006455879251536,-51.18089293254129,-1.464749805420803,1,17.396988414021394,15.085303325671903,0,0
7.888304287671825e-06,44.06287244150622,9.709486117217349,8.70686795502309,-0.0102631625281773,1.0030791245648272,-52.22474561555145,0.4950827991809681,1,12.506317644892988,11.56466593637176,0,0
5.904343111552543e-06,45.71417314383822,11.748082731480771,9.985993664179103,-0.0104191827958082,0.6924892785421435,-54.18369856402205,-1.0644129225139514,0,13.395322055929714,12.3605167784415,0,0
3.404248859949324e-06,46.53711448814252,9.761352913754507,11.211275455773992,-0.123562880671203,1.2070168723910188,-58.02852390108429,0.4247781122774228,0,50.69407641352366,6.967008150987538,0,0
3.5212749526652443e-06,48.66497396036701,10.721748027405312,9.535556370467155,-0.0828589482182012,1.061466925000318,-70.5545853242445,-1.7105010494554422,1,30.678299879843497,10.344952209964092,0,0
7.440184716331937e-06,55.27826687496982,10.013106954135786,10.658817853231271,-0.0040297578178521,0.7803995540698535,-48.37405418548354,0.0856841096497986,0,23.208187549271106,24.013738066016696,0,0
4.800266700165214e-06,46.830730884787485,10.41291992489014,7.66719420480762,-0.1190344898291048,0.955038985937368,-39.9622857907282,-2.50457440842898,1,21.99656914916962,21.04143307228741,0,0
2.148272936653468e-06,40.114496996187626,9.851601946608634,10.586422422486493,0.0055939406186545,0.8474434611639535,-46.77033061285924,0.3479066948694536,0,20.460273617276457,35.78077153232903,0,0
1.3775614602993974e-05,57.38777421749349,9.34911392844138,10.233191374303468,0.0046249992476966,1.4099801056839216,-57.183383115051775,-1.234173031855112,0,20.768923878758965,13.355444887524,0,0
1.4177320076006086e-05,46.86116864921408,9.864495888354726,9.402961280934612,0.0203460913630081,0.9298691665583624,-40.89117355874343,-0.9528642189975254,1,16.809388667586393,10.31074148238262,0,0
6.50501615310176e-06,48.45465953750709,9.41705718992564,11.220597753949589,-0.0684002511710028,0.6596171584923556,-49.55439869375088,-1.1395420387983202,0,5.9821324381997965,15.40739231902797,0,0
4.4857726480189255e-06,59.391973133565415,12.152753206969251,9.820220791487351,-0.0515589927541841,0.7604730142932773,-50.35307874119047,-0.0322195216333227,0,26.347006701929043,23.0091093761588,0,0
7.495726401262075e-06,46.24287384883053,10.184457888754377,9.873756571700635,0.0444847536299881,1.237594173798363,-62.74191712598754,-2.8912759129697028,1,7.977978245191324,37.839740857372185,0,0
5.25280171292031e-06,49.152165146372745,10.201022693287069,9.477407743524736,-0.0782107779372518,1.1563150810093388,-50.87536163846421,-0.0565749586293269,0,21.952596042189363,35.10761014367739,0,0
6.059576262784166e-06,41.50345988080176,9.60737526615006,10.253893155583572,0.3146803633463777,0.9720498931666685,-61.17812663583888,-2.918333449146195,0,22.803124614424743,31.5637470819574,0,0
7.239559727143796e-06,51.37929928103375,10.16529172175185,10.18976569905896,0.1811206249349613,1.1802764813930031,-58.3456089549377,0.0678177056644915,1,16.034781602221237,38.88455959806596,0,0
3.703659319636992e-06,53.2215567018124,10.480906896658636,11.046927317097229,-0.0988391470298152,1.281531872118471,-47.07931796086274,-2.1964322850991707,1,11.008515523325295,22.354480112819168,0,0
7.721556864917444e-06,43.89640306502514,9.221782782028804,9.74409125596654,0.1281090118399113,0.7322229496214268,-51.233382186886445,-2.656769305318088,1,8.516171517409608,26.861517536860067,0,0
7.145327093463038e-06,48.2396918825205,9.154354483586582,11.151790719479768,0.0203541425946042,1.0726766287628626,-45.55207919321006,-3.130364974301086,0,11.64460682920363,27.263783055038584,0,0
4.571839522299668e-06,45.543049600632095,8.34103339402036,10.33401641613675,0.010649370815055,0.9052093986138332,-42.21409186931575,0.9872540272787385,0,21.189968448491705,10.864167260050037,0,0
4.715450707902016e-06,45.44693169878043,8.448669278480496,10.967747496901884,-0.0797654285932574,1.077619726129433,-49.47366468688415,2.452123588045211,1,28.29810648782,43.19984787557082,0,0
5.417263036337407e-06,43.29851611922562,11.450877966781531,8.391597283757646,0.1607921650780537,0.7868138126077169,-49.31488782240152,-0.8528562393039487,0,15.941028702670376,20.831533187625723,0,0
5.0719622574929966e-06,53.12226181090101,9.27072489220927,11.788718431195736,-0.0028872115149549,0.9947824126791174,-51.35498942673021,3.1284149690925998,1,18.25822473488224,9.61568064470257,0,0
1.2598651836773812e-05,54.63007637619887,10.031039001577003,10.89825411028967,-0.0262563733368281,1.3499698823715738,-55.39713175353173,-1.4768248031713584,0,17.62133957380985,6.365545988818686,0,0
7.593114150480847e-06,51.06796305469441,9.572711778529188,9.599078493543283,0.0702474099827284,1.2367757094556304,-49.52062209562661,-2.567751559455571,1,17.344855592901872,7.932795748002687,0,0
5.891309178338383e-06,38.18660007020228,11.730499298357593,10.49697963918209,-0.1494920378125403,1.022211108145354,-30.87652561417968,-2.245920546030828,1,22.53496202502156,51.1845787202821,0,0
1.62409317176648e-05,52.75753765587353,9.880431548765504,9.277335502413797,-0.1020089400352409,1.1073616050154655,-59.810679628974896,1.8699941719844453,1,10.537579740203784,32.22909147777869,0,0
9.992043870266185e-06,40.3066394045312,9.86227423138216,8.090862752224973,-0.1107227489694287,0.9168059788016878,-62.19310520823039,0.3696730242441735,0,22.61209636416199,15.977578606535197,0,0
7.020039755802244e-06,52.61951977689706,9.82431660151151,11.233776510385963,0.0950757683848609,0.7612538465679702,-44.21495294921719,3.104419963745192,0,23.00789454484581,8.112985048336203,0,0
6.292668043842869e-06,55.89770381997452,10.146842017118374,8.489716679059075,0.0062370744358363,0.7511540988490568,-68.94684456460837,2.519509517626674,0,7.607225357358951,36.272678521726334,0,0
5.795801243481851e-06,49.44856175493134,10.29548648495666,11.221521273582608,-0.1430709341257034,0.9994949538766263,-38.83823691441352,0.9152583179756046,0,64.58519408876803,12.059460076075798,0,0
5.24841812447579e-06,60.45344967050276,11.74117746298219,10.195566040378774,-0.1286499664631642,1.050515534366843,-48.84863570651707,-0.583210047069461,0,15.163905486748822,61.71177058718637,0,0
1.177905997944289e-05,50.30882271766637,9.042221309371842,11.042425744296256,0.1374278490019864,1.1155203675764145,-51.38351109937364,-2.759349755090181,0,14.17566156123782,18.42370443458971,0,0
1.2113203054701082e-05,50.591996156987285,9.606274578950943,7.430122167813454,-0.1009413424947209,1.0513212220586,-45.63594207488085,0.2080693856168936,1,16.065596906152397,13.502658432583544,0,0
5.649318516018662e-06,47.83678872494721,8.825891487158918,9.760103432733406,0.0120694991919481,1.2149026334302495,-47.49745587612632,0.6968587869152247,0,18.92314729319788,11.06594019395333,0,0
2.3901029737148826e-06,50.00549632099319,9.627472960449015,10.875138852513777,0.030636871688148,1.2024250977275166,-45.3093665446286,-1.039424307586737,0,11.847318711119614,22.985321025640808,0,0
7.85328072085266e-06,50.28424577088465,9.448359621986237,10.205172401581574,0.1301856512138841,1.151289440729854,-44.893650112656175,2.6102442503230234,1,16.868337686194526,21.54675224258188,0,0
2.4569612744860943e-06,52.13297392312347,10.085152974389196,9.243733353349334,0.2427881430301192,0.8164387880743715,-46.99940987068147,1.057634706929644,1,26.392997454631235,18.968751461541725,0,0
4.869416945455495e-06,49.13346784265424,9.916870430607892,11.195898207998136,0.0111112423245697,0.564061123126446,-47.92913548907798,2.770415233850991,1,17.67646509707438,16.56280257581478,0,0
7.87230970789557e-06,47.65803141227816,10.236779634394017,10.09401583323006,0.0100481170770459,0.9680663433182268,-42.5228529467322,0.35954087289528,0,13.963489028919303,36.667013814579015,0,0
3.0216963532599057e-06,51.2629876355051,8.530589419768434,9.021149341650736,-0.0095984753617955,1.177916418667864,-58.102471711640575,-1.343476086048559,1,17.75213256844986,12.791650603529543,0,0
6.132036771616035e-06,50.01374149903311,9.411822485690791,10.291884099893975,0.0975465452857281,1.1473326425335515,-49.422309330554086,0.8790020344711698,0,12.30645974539438,27.707474884155296,0,0
3.499418854048466e-06,50.95492058628064,7.532422690419194,9.593740255539458,0.0597267471475738,0.6386959642234915,-38.551075330738456,-1.2175792410987631,1,6.959685971163838,39.57705877691521,0,0
1.1925791113797935e-05,53.81962300955087,10.753722101935908,9.884876089207175,-0.1244034775287384,1.06512820681296,-55.19801880321676,-1.1663724552367067,0,15.257499947804758,18.10016089420265,0,0
4.561391023133328e-06,47.72897804832088,9.837393244217456,10.667485506588037,-0.0298223778754599,0.9752281042596616,-56.27143280625834,2.986757751898708,1,16.05774513646321,11.529397826769808,0,0
2.067130904963164e-05,52.79525392524685,9.56402555208131,10.563114553539007,-0.1046680856970415,1.0286488371607894,-62.741973846425424,-0.0901153464387807,0,26.146436264001157,31.192479481455425,0,0
6.860006652758945e-06,49.13435599224031,10.744872322051425,11.17757841603556,-0.0139245728199527,0.7663591931487376,-34.95961922386668,-2.9059691031551287,0,14.371222441208186,15.140251186882791,0,0
1.2227949209815984e-05,55.77598324346238,10.469366261251944,12.118996601131805,-0.0552824429758315,1.0788394899836589,-43.785643216065424,-2.379195489863088,0,40.13098626546911,7.9031290504828196,0,0
4.702156723245387e-06,55.87450694396742,10.411306311552568,10.821210450495585,0.0228528613068937,1.018529215179607,-49.52393006560698,-0.9134555470227812,0,14.665899509522776,14.015154277613568,0,0
3.8309136009097805e-06,54.74883964836014,10.587531495512184,9.1897472672319,-0.1069034655146789,1.0400650248236385,-39.026284212431165,-1.7723127220557215,1,40.349070766120086,32.812232042313774,0,0
8.41552493944763e-06,44.69006828986086,10.538795114390526,10.431189988666231,0.01694936106112,0.8082293301941416,-55.837271061285726,2.484908313766347,0,18.31704380200002,23.620180339696237,0,0
7.45103926488354e-06,49.91153214773704,9.238488869359504,9.94114128018679,-0.0400016791057422,1.0109409252970794,-47.6785246064081,-1.2142487197693523,0,24.33726539667155,9.866980101001088,0,0
1.7205461285566563e-05,47.432022680809695,9.892275073991206,10.161712871930892,0.0038216383109694,1.3229686173600024,-67.98158144450436,-0.2415159804256572,1,9.800209572217028,17.143398065726515,0,0
3.623467078717754e-06,56.716430773475054,9.7366601509528,9.617406985810844,0.0225407481751154,0.9414709144053371,-32.84205164333386,-1.529092352072526,0,10.73000791192487,22.0635958494241,0,0
6.821415541088399e-06,55.714880640277215,9.354336848768872,9.611003552700886,-0.0186523103951707,1.1854884981302811,-61.67890969413632,1.0490067680932151,0,17.067336893633932,20.18092978763353,0,0
6.418999186499816e-06,50.4027039453285,10.666454055379369,9.821972164112262,0.1015717961388708,0.8493211301182095,-61.51038941144249,1.9483539468791944,1,13.71619862081153,32.10939042154962,0,0
9.670550309557744e-06,55.0738870819246,11.235652481231623,10.908131499306144,0.0216360178146815,1.0260037676183795,-56.81961969238296,-1.362308112987172,0,22.46766276777396,30.22214975054473,0,0
1.0263130178659622e-05,54.41565047669469,8.492721053338556,9.187215325787554,0.3280514523421562,0.980741009191075,-59.16302200135696,1.3237553879159885,1,9.785775802304356,18.543618608499173,0,0
4.432817915096472e-06,58.37493640286439,11.65294124432872,8.707125295699845,0.0453191771225788,1.1908724247007338,-30.732970944261133,-2.701750680044804,1,9.69792532300312,14.260514778588291,0,0
5.397549537204484e-06,48.669999489206816,10.356131866240872,10.221732933576137,-0.2255507801472092,0.7900466257845695,-44.164281078039885,1.258197461889579,1,13.288618962812768,26.449260501800257,0,0
5.435377016119557e-06,58.56949391418788,8.725355313677186,10.512907762546536,0.2054517863442183,0.5660019300415695,-51.92060524992053,2.7134747421065697,1,12.13125748828654,21.624118403956157,0,0
5.479471264597503e-06,50.89167701326016,10.717392719106362,10.385229983388037,0.0609557617841373,1.6290762461429442,-64.75300995839912,0.8140064527636577,0,15.472586771521266,6.67962561815763,0,0
4.928622137311029e-06,50.00635780350796,9.88913029652288,9.652935695046423,-0.0539179780727896,0.914798079769629,-53.05726284348508,1.4249140248484131,1,22.89900767065067,17.479018430651273,0,0
4.059488763346292e-06,54.06290928675645,9.737049750560288,8.303009470029407,-0.0043216300508197,0.8046205587419168,-51.82803694613367,2.653092018189822,1,16.199739436583933,41.91095562160189,0,0
1.203389813511959e-05,54.32675598007482,10.600300372865489,8.534071775531311,0.0701006152189362,1.2447671503127646,-54.49055115526532,-1.772902177326865,1,17.076187388076907,33.17999548568422,0,0
7.622764691041606e-06,56.94884945148068,9.04887470202424,9.189724700797058,0.1210461506591861,1.1457013310566304,-51.22179048248576,-0.2141788796242831,1,19.438703766324,35.6363395065841,0,0
3.402896390035843e-06,57.38555488021725,10.503470121815363,6.958980933168739,0.0112917922918201,0.626099637628649,-58.84630812883222,-1.431892183778996,1,9.53187699267165,28.61050586393589,0,0
0.0214752645264363,52.04444045036934,10.489857769611907,10.452478168164898,0.0544506103805953,0.9973449340911128,3.055152975057316,-2.4812303931704127,1,4.465296442307795,6.60112189420308,1,1
1.6761224482374984e-05,49.39741127781998,9.859520098160374,9.689011233897157,-0.1098311896771855,0.6353591134771424,-56.23071063317895,-1.2827838742828717,0,17.570651078388003,12.602643559858809,0,0
7.384657244358219e-06,44.59485249493176,8.168184017049638,10.510524858445068,0.0002836158364046,1.028827683034199,-67.08936186262865,1.7513465488983266,0,40.05279481066308,17.147354874225204,0,0
2.029959664215303e-05,46.26925370156735,12.110401527381368,9.468452705377352,0.0093291587816404,0.9257837754352856,-51.42675357861625,2.4791755262653234,0,20.503158912532808,26.808382624832745,0,0
3.6680049909138193e-06,48.80220400534623,9.34375315146822,11.29335877350282,-0.1389918404619447,1.20288228863926,-51.82552103309671,-2.5224270514808227,1,10.71479634560295,11.97649245246574,0,0
4.589810881627863e-06,49.71312975996541,10.96828918316615,9.885288133460202,0.1585915777388425,0.8670769283997701,-51.37881331445312,-0.9576836230616405,0,30.859592611821054,14.015135474077988,0,0
6.158828777572685e-06,47.15127917026695,12.011635880171102,10.546496814249592,0.0278557295426772,1.0232068145393092,-68.59237410417445,-0.7357248137461596,1,5.721020401939017,14.76919158516234,0,0
3.450892646994742e-06,51.90550992485061,9.660598945311696,9.298516114811791,-0.09242162447749,0.9786745584853652,-68.03725644748639,-0.6657733165397883,1,22.27071853840548,28.47091894837816,0,0
7.360452520955904e-06,47.02479464856662,10.930971322777456,11.254223848233778,-0.0337910517434768,0.9976825693966728,-48.901954771061966,1.4831741685387625,1,16.896778367340044,20.1261546381116,0,0
7.608877316284873e-06,40.26641890146664,10.574336157448172,8.2760556875019,-0.0442847337013556,0.7962985086115155,-44.06843606118542,2.397852738452768,1,35.90622655384505,37.82817287139292,0,0
4.595692294999231e-06,42.43734358382036,11.15070478836683,8.568875639421538,-0.0436105939341299,0.949921296826694,-38.78418671994724,0.3505670263444216,1,24.636839718834107,14.936894161907448,0,0
4.103275410661619e-06,43.52262744867387,10.867412239854971,9.881349899193562,0.2766437502173662,1.077422246925697,-65.79186639577621,-0.3717672419124347,0,19.924564466122455,16.793319102091466,0,0
8.551267902404557e-06,53.95020430159741,10.703251531735312,13.10180505765704,-0.0772477867398638,0.9210735209757912,-33.5573439269738,1.4830579166365974,1,34.51702164157368,22.169249626068204,0,0
1.7942883058761743e-05,58.39814464937635,8.869041264025554,10.070364154756527,-0.023895124010192,0.9599997512371344,-47.99468652366725,2.7203239436835087,1,15.854280819875363,12.738859419382184,0,0
2.8084388739795114e-06,46.33043672230103,10.713506385622765,9.321523081799054,-0.1132676224341167,1.2227440794661208,-56.49928997421071,1.849461322592452,1,14.722102060009036,21.67772977702608,0,0
6.154369001878139e-06,44.638303348299736,7.915151811930265,10.72616738888694,-0.0992491434825748,1.096838527893231,-60.93146482895885,-1.5410246026300074,1,6.829441626128726,29.45334372489408,0,0
9.932961930181113e-06,43.68084587042792,9.649648505711417,10.794074699894118,0.050012426247994,1.1904691962593776,-50.12110213706279,-0.116094571961995,0,23.582249724851312,11.270436728780515,0,0
6.303497425619386e-06,51.7152818594306,11.144599062827384,8.560866979798615,-0.0116446600540843,1.0009471662333536,-39.06468021478449,2.263851407250881,0,6.779609239025343,14.074047243020615,0,0
3.3059331673693124e-06,46.1691256712648,10.303424421006834,10.613809439996611,0.079748385672129,1.0671599446993494,-42.47271382996084,-2.7969960046539706,0,18.30333800779568,11.341027527243575,0,0
7.793853322214028e-06,43.24508074518722,8.417387989024624,10.20104319165409,0.0703303262626562,1.0744011392758654,-59.50921712900377,2.055964312940355,1,28.28003255972793,18.37473039080432,0,0
3.929686811788456e-06,51.49398679474115,10.24919661955436,10.635577629124956,-0.060886603669585,1.37376763267951,-38.93655785505887,2.3994582580462245,1,26.236981385553097,15.907057048556547,0,0
1.805179962355713e-05,52.94098610986836,11.272945057486933,9.537976581765626,0.0761447190524401,0.99655683609255,-57.63007124370408,-2.071482341784252,1,8.14494337097324,24.01326390733683,0,0
3.2273723772635995e-06,46.56495280095984,9.184508992291224,9.175264110438889,-0.0640746446012587,0.7711135828800982,-47.47453526441219,0.6202056335127799,1,20.381738047104445,14.967489997028194,0,0
6.4072096998778e-06,44.95154686295369,9.183472840649442,9.955711404222455,-0.0200490317916199,0.9801354555273906,-68.25873380687808,-1.031592916742551,1,12.208833190004228,13.064058168901928,0,0
6.67480880566898e-06,41.63875170101591,9.495819738614747,8.090668882516837,0.1382989964326544,1.2136896742714658,-62.95227304443436,-2.006181377102261,1,36.47650111267961,16.34477059207449,0,0
5.219854911728285e-06,50.00119811652064,9.290718028017425,10.454196649740272,0.0146399170724751,0.9273344209082408,-51.57928761602052,-0.8162464154512614,1,5.203226249373342,14.205439513437538,0,0
1.1874178966572956e-05,44.39942935461617,7.840347649693482,11.18822870483335,0.1089576478144208,0.9058957644625804,-49.77402148868732,0.4437851082309159,0,23.39194977086566,26.27244525538407,0,0
1.1572169399082285e-05,49.80065588198975,9.907416344795529,11.4624960051728,-0.0106395961159609,0.9454790316453217,-65.28082577267494,2.1003320821552505,1,9.545056293167072,12.495150932394465,0,0
7.498075572746775e-06,54.32180562945313,11.18117608655958,8.866541446806584,-0.0866842421716503,1.3582833060830173,-60.21620963304014,-0.0485289996219817,0,7.864292403234687,16.341450521669866,0,0
